trip_duration_days,miles_traveled,total_receipts_amount,expected_output,predicted,error,expected_cents,predicted_cents
7,1126.0,1103.75,2014.72,2014.7441925380485,0.02419253804850996,72.0,74.41925380486646
5,781.0,672.91,1125.36,1125.4078264227533,0.04782642275336002,35.99999999998545,40.78264227532782
5,831.0,591.65,1090.31,1090.3545991487665,0.04459914876656512,31.0,35.45991487665742
7,1089.0,1026.25,2132.85,2132.7343304407927,0.11566955920716282,85.0,73.43304407928372
9,368.0,495.12,847.33,847.2267336360743,0.10326636392574073,33.0,22.67336360743502
6,818.0,1130.38,1704.06,1704.1925690000896,0.13256900008968842,6.0,19.25690000897157
11,667.0,1915.95,1732.2,1732.3882695426441,0.18826954264409324,20.0,38.826954264426604
2,267.0,2116.93,1349.04,1349.083742787469,0.04374278746900018,4.0,8.37427874689456
13,529.0,1767.79,2015.18,2015.0592072073036,0.12079279269642029,18.0,5.920720730355242
9,1155.0,1346.4,2248.12,2248.0148702834003,0.10512971659954928,12.0,1.4870283400232438
7,1185.0,1768.01,2072.18,2072.1242194513757,0.05578054862417048,17.999999999970896,12.421945137553848
5,763.0,1420.94,1777.14,1776.9217623413165,0.21823765868361988,14.0,92.17623413164984
7,368.0,1231.69,1550.04,1549.7086446280107,0.3313553719892752,4.0,70.86446280108066
6,659.0,322.1,972.58,972.540588170754,0.039411829246091656,58.0,54.058817075390834
14,1138.0,518.18,1696.86,1696.7819196222179,0.0780803777820438,86.0,78.19196222178289
6,172.0,1977.78,1603.89,1603.6917501027954,0.1982498972047324,89.0,69.17501027954859
6,628.0,311.47,903.3,903.3340732852297,0.03407328522973785,30.0,33.40732852296787
2,500.0,1246.48,1264.53,1264.649614017625,0.11961401762505375,53.0,64.96140176249901
8,7.0,2075.6,1422.12,1422.1956721366892,0.07567213668926343,12.0,19.567213668924524
5,942.0,2092.87,1696.72,1696.8439793462737,0.12397934627369978,72.0,84.39793462736998
12,81.0,2485.34,1589.65,1589.6708079342427,0.020807934242611736,65.0,67.08079342427664
4,166.0,791.52,866.18,866.1238606341603,0.056139365839612765,18.0,12.38606341603736
3,213.0,1724.85,1344.71,1344.8242750122995,0.11427501229945847,71.0,82.42750122994767
11,1004.0,167.15,1175.65,1175.77262456706,0.12262456705980185,65.00000000001455,77.26245670598291
5,116.0,478.1,624.04,623.9604472985803,0.07955270141962956,4.0,96.04472985803295
13,112.0,2299.56,1807.67,1807.5893131354271,0.08068686457295371,67.0,58.93131354270736
2,660.0,1944.4,1531.2,1530.8861631202706,0.3138368797294788,20.0,88.61631202706485
10,888.0,298.68,1171.54,1171.4961047622155,0.043895237784454366,54.0,49.61047622155456
10,860.0,2380.76,1759.97,1760.0670023011808,0.09700230118073705,97.0,6.7002301180618815
10,1187.0,1981.09,2013.21,2013.078694985355,0.1313050146450223,21.0,7.86949853549595
12,1139.0,124.65,1314.3,1314.3901886460837,0.09018864608378863,30.0,39.01886460836977
5,966.0,359.51,927.98,928.0665410095884,0.08654100958835897,98.0,6.65410095883999
10,796.0,1352.08,2000.19,2000.0473063443571,0.14269365564291547,19.0,4.730634435720276
9,72.0,1281.32,1515.54,1515.3765968261632,0.1634031738367412,54.0,37.65968261632952
10,215.0,2440.91,1638.66,1638.5873156782834,0.07268432171667882,66.0,58.73156782833394
7,671.0,1297.02,1703.2,1702.7360645225895,0.4639354774105868,20.0,73.60645225894405
5,230.0,333.69,538.36,538.4917922961926,0.1317922961925433,36.0,49.17922961925797
5,467.0,1243.31,1549.82,1549.787338568628,0.03266143137193467,82.0,78.73385686278925
13,247.0,2339.61,1705.9,1705.9529132082732,0.05291320827313939,90.0,95.29132082732394
14,777.0,1248.61,1837.25,1837.3836316579468,0.13363165794680754,25.0,38.36316579466802
11,740.0,1171.99,902.09,902.332724844124,0.24272484412392714,9.0,33.272484412402264
6,884.0,1798.31,1897.87,1897.6765261972732,0.1934738027266576,87.0,67.65261972733424
5,789.0,1853.31,1792.88,1792.618895616931,0.261104383069096,88.0,61.889561693096766
4,825.0,874.99,784.52,784.6507065746068,0.13070657460684743,52.0,65.07065746068838
2,301.0,769.23,731.28,731.3200206669602,0.04002066696023121,28.0,32.00206669601903
12,1007.0,1353.77,1925.32,1925.4401691688458,0.120169168845905,32.0,44.01691688457504
14,81.0,1251.97,1682.62,1682.6960176472817,0.0760176472817875,62.0,69.60176472816966
8,1159.0,2175.27,1752.18,1752.248233738309,0.06823373830889068,18.0,24.82337383090635
1,752.0,1632.35,1362.39,1362.5988811621735,0.20888116217338393,39.0,59.888116217334755
5,1014.0,1853.57,1749.31,1749.2789842598359,0.031015740164093586,31.0,27.898425983585184
9,686.0,145.66,972.95,973.0487434401322,0.09874344013212522,95.0,4.87434401322389
5,654.0,1272.89,1724.68,1724.39252907919,0.2874709208101649,68.0,39.25290791899897
8,621.0,2391.34,1593.12,1593.0000917409682,0.11990825903171753,12.0,0.00917409680550918
9,1080.0,539.51,1306.91,1307.0206551839208,0.11065518392069862,91.00000000001455,2.065518392075319
10,714.0,269.06,1067.81,1067.694539835692,0.11546016430793316,81.0,69.45398356919759
10,816.0,1425.64,1872.81,1873.0037642580699,0.19376425806990483,81.0,0.3764258069859352
14,1122.0,1766.25,2239.35,2239.295278473453,0.054721526546927635,35.0,29.527847345307237
4,1202.0,1074.87,1501.24,1501.2687937988585,0.028793798858487207,24.0,26.879379885853268
5,651.0,1573.3,1682.08,1682.2543761959992,0.17437619599922982,8.0,25.437619599921163
14,1100.0,237.69,1265.57,1265.6571957511205,0.0871957511205892,57.0,65.71957511204528
14,296.0,485.68,924.9,924.9410213291898,0.04102132918978896,90.0,94.10213291898253
1,697.0,2148.5,1421.07,1421.0226849465819,0.047315053418060415,7.0,2.2684946582012344
6,1044.0,47.46,1133.45,1133.4977630153553,0.047763015355258176,45.0,49.776301535530365
12,398.0,2481.44,1755.18,1755.047801306015,0.13219869398517403,18.0,4.780130601488054
3,139.0,2428.89,1345.66,1345.7508402160613,0.09084021606122406,66.0,75.08402160613332
6,84.0,852.7,1109.32,1109.253390722868,0.06660927713187448,32.0,25.339072286806186
2,423.0,1639.17,1367.64,1367.4910851702598,0.14891482974030623,64.0,49.10851702597574
11,815.0,2385.6,1872.44,1872.2639694456388,0.17603055436120485,44.0,26.396944563894067
6,577.0,897.74,1257.31,1257.4788476454867,0.16884764548672138,31.0,47.88476454866759
8,200.0,1508.89,1461.33,1461.5734419360895,0.243441936089539,33.0,57.34419360893662
9,1102.0,540.6,1455.85,1455.8647088604232,0.014708860423297665,85.0,86.47088604231249
12,508.0,1970.54,1770.91,1770.9413896686365,0.03138966863639325,91.0,94.13896686365479
7,1161.0,1499.97,1862.45,1862.5514140142834,0.10141401428336394,45.0,55.141401428350946
2,730.0,285.24,624.78,624.887360262502,0.10736026250208397,78.0,88.7360262502043
13,996.0,1809.2,1956.89,1956.9512193369544,0.061219336954309256,89.0,95.12193369545275
5,1160.0,1901.83,1673.89,1673.9086231071394,0.018623107139319472,89.0,90.86231071394286
2,1139.0,306.43,726.14,726.1556131702325,0.015613170232541052,14.0,15.56131702325365
14,191.0,2442.76,1798.47,1798.407313378459,0.06268662154093363,47.0,40.73133784590755
7,776.0,2447.82,1826.93,1826.8204007285944,0.10959927140561376,93.0,82.04007285943953
7,847.0,1994.62,1851.7,1851.4260714899583,0.2739285100417419,70.0,42.60714899582672
6,924.0,1227.21,1871.76,1871.473801831282,0.28619816871810144,76.0,47.380183128174394
2,933.0,1589.58,1489.99,1489.9235466204896,0.06645337951044894,99.0,92.35466204895056
10,773.0,865.92,1837.11,1836.9922662953347,0.11773370466517008,11.0,99.22662953348481
3,196.0,1211.68,1229.87,1230.0053650163866,0.13536501638668597,86.99999999998545,0.5365016386640491
5,477.0,655.24,935.38,935.3612810406726,0.01871895932742973,38.0,36.12810406726203
5,828.0,1606.84,1690.82,1691.1009864446828,0.28098644468286693,82.0,10.09864446829306
11,458.0,1364.29,1649.04,1649.2564295341201,0.2164295341201523,4.0,25.642953412025236
3,289.0,1245.67,1279.31,1279.2374112805628,0.0725887194371353,31.0,23.741128056281013
1,1060.0,501.67,658.14,658.1779775944225,0.03797759442250026,14.0,17.797759442255483
5,1085.0,2486.43,1664.83,1664.920716853416,0.09071685341609736,83.0,92.07168534159428
4,675.0,381.48,779.68,779.5861629076838,0.09383709231610737,68.0,58.61629076839017
8,415.0,1214.97,1473.75,1473.9946570791415,0.2446570791414615,75.0,99.46570791414706
6,425.0,709.75,1114.9,1114.8405147842168,0.05948521578329746,90.00000000001455,84.05147842167935
7,313.0,2408.02,1637.65,1637.6731646626986,0.023164662698491156,65.0,67.31646626986912
13,235.0,426.07,897.26,897.3042245148652,0.044224514865163655,26.0,30.422451486520004
7,635.0,1406.31,1630.66,1630.9550356356124,0.29503563561229385,66.0,95.50356356124394
10,1009.0,2164.22,1889.87,1889.7017198695432,0.16828013045665102,87.0,70.1719869543158
3,692.0,450.7,748.57,748.5856353185593,0.015635318559247935,57.0,58.56353185593616
2,91.0,1073.76,1013.78,1013.8461408558928,0.06614085589285423,78.0,84.61408558928815
8,1187.0,1045.91,2047.06,2046.9876619302358,0.07233806976410051,6.0,98.76619302359177
14,600.0,1120.05,1847.84,1847.916323208552,0.07632320855213948,84.0,91.63232085522031
5,210.0,710.49,483.34,483.52439770855545,0.18439770855547977,34.0,52.43977085554798
12,10.0,1203.1,1564.9,1564.9563749320166,0.056374932016524326,90.0,95.63749320164789
1,452.0,275.05,282.89,282.84905116589255,0.040948834107439325,89.0,84.90511658925607
4,256.0,2218.74,1476.03,1476.1715590672782,0.14155906727819456,3.0,17.15590672782855
8,312.0,2383.17,1557.27,1557.1311336541137,0.1388663458862993,27.0,13.113365411380073
2,1175.0,816.2,1237.62,1237.573509924825,0.046490075174915546,61.99999999998545,57.35099248250481
11,960.0,383.64,1248.46,1248.3650583684575,0.09494163154249691,46.0,36.50583684575395
6,690.0,1009.37,1559.83,1559.709416063126,0.12058393687402713,83.0,70.94160631258273
14,487.0,579.29,1516.68,1516.6353111386243,0.0446888613757892,68.0,63.53111386243836
8,75.0,315.71,593.83,593.9974484588755,0.16744845887546944,83.00000000000728,99.74484588755149
13,360.0,271.93,1017.64,1017.5991191358044,0.04088086419562842,64.0,59.911913580435794
11,708.0,1871.77,1916.37,1916.1289933856406,0.24100661435932125,37.0,12.899338564049685
3,182.0,347.82,384.77,384.8971597887929,0.12715978879293743,77.0,89.71597887929238
10,683.0,2442.92,1643.68,1643.7475861984146,0.06758619841457403,68.0,74.75861984145013
5,392.0,1264.6,1465.72,1465.9363569716218,0.21635697162173528,72.0,93.63569716218626
10,175.0,1443.25,1635.5,1635.40111980347,0.09888019652998992,50.0,40.11198034699191
7,577.0,1959.13,1603.6,1603.7468513994975,0.14685139949756376,60.0,74.68513994975365
13,799.0,951.92,1793.36,1793.3463716083888,0.013628391611064217,36.0,34.63716083887266
13,608.0,370.89,1170.54,1170.5869798560925,0.04697985609254829,54.0,58.69798560925119
7,194.0,202.49,686.23,686.3164438653312,0.08644386533114812,23.0,31.644386533123907
13,889.0,232.72,1394.38,1394.325319897483,0.05468010251706801,38.0,32.531989748298656
7,901.0,136.8,1222.6,1222.425947585322,0.17405241467781707,59.99999999998545,42.594758532213746
1,698.0,1525.82,1398.75,1398.4816406371979,0.2683593628021299,75.0,48.16406371979974
14,1015.0,871.76,1846.41,1846.4859656710319,0.07596567103178131,41.0,48.596567103173584
9,524.0,136.46,848.89,848.9225029563942,0.03250295639418255,89.0,92.25029563941644
5,781.0,2114.27,1789.85,1789.7624141350443,0.08758586495559939,85.0,76.24141350443824
3,200.0,58.24,494.63,494.49981069201783,0.13018930798216388,63.0,49.98106920178543
5,503.0,2335.55,1649.42,1649.4552879311775,0.035287931177435894,42.0,45.52879311775905
11,667.0,2221.67,1872.89,1872.6525235786112,0.23747642138891933,89.0,65.25235786111443
7,336.0,1843.58,1691.68,1691.6271787102553,0.05282128974477018,68.0,62.7178710255248
4,217.0,1506.46,1455.37,1455.2394103317251,0.1305896682747516,37.0,23.94103317250847
8,207.0,1146.93,1479.01,1479.1540686201577,0.1440686201576682,1.0,15.406862015777733
7,690.0,1807.71,1710.98,1710.8881209436179,0.09187905638214033,98.0,88.81209436178324
2,251.0,1916.43,1285.2,1285.303718177931,0.10371817793088667,20.0,30.37181779308594
4,627.0,956.98,1337.63,1337.7059118344653,0.0759118344651597,63.0,70.59118344652234
4,1194.0,2250.51,1691.15,1691.0540999968,0.09590000320008585,15.0,5.409999680006877
10,64.0,455.9,774.64,774.6956494538697,0.05564945386970521,64.0,69.56494538697007
8,15.0,377.85,657.8,657.7130510933906,0.08694890660933652,80.0,71.30510933906771
11,741.0,1207.39,1878.06,1878.0962872976895,0.03628729768956873,6.0,9.628729768941412
8,638.0,1007.48,1483.06,1483.1430466930285,0.08304669302856382,6.0,14.30466930285911
12,965.0,1700.28,1879.09,1879.045716210935,0.04428378906482067,9.0,4.571621093520662
8,1182.0,990.07,1840.75,1840.807472629181,0.05747262918089291,75.0,80.7472629180993
13,1062.0,869.28,2090.54,2090.4806748002015,0.059325199798422545,54.0,48.06748002016684
1,754.0,1220.47,1346.14,1346.0833584536833,0.056641546316768654,14.0,8.33584536833223
14,767.0,186.47,1292.77,1292.7080145667858,0.06198543321420402,77.0,70.80145667857141
11,775.0,1752.23,1809.29,1809.4874713061984,0.1974713061983948,29.0,48.74713061982766
8,592.0,1402.98,1561.41,1561.4915641738767,0.08156417387658621,41.0,49.15641738765407
6,957.0,727.75,1448.72,1448.6973591797992,0.022640820200876988,72.0,69.73591797990957
9,800.0,2167.72,1726.51,1726.6438005305067,0.13380053050673268,51.0,64.38005305067054
6,1198.0,222.6,1107.96,1107.971683164734,0.011683164733995,96.0,97.16831647339859
3,1092.0,1737.65,1462.01,1462.154492162937,0.14449216293701284,1.0,15.449216293694917
12,958.0,2499.84,1791.69,1791.6227898898671,0.067210110132919,69.0,62.27898898671265
11,955.0,1282.19,2000.42,2000.2860961137235,0.13390388627658467,42.0,28.60961137234699
11,605.0,1880.69,1711.55,1711.7753226574541,0.22532265745417135,55.0,77.5322657454235
7,670.0,1558.02,1702.81,1702.8846388790573,0.07463887905737465,81.0,88.4638879057311
11,844.0,1962.77,1787.57,1787.8720044913816,0.3020044913816946,57.0,87.20044913815218
3,718.0,1158.02,1416.98,1417.1516151991605,0.171615199160442,98.0,15.16151991605875
6,323.0,1477.23,1608.55,1608.6781155864403,0.1281155864403445,55.0,67.81155864402535
14,616.0,2374.41,1828.37,1828.4085246487316,0.03852464873170902,37.0,40.85246487316908
8,752.0,1519.78,1662.92,1662.9607686147726,0.040768614772559886,92.0,96.07686147725326
3,1187.0,1632.14,1451.85,1451.8760135560242,0.02601355602428157,85.0,87.60135560241179
3,1013.0,166.52,711.07,711.1600728751339,0.09007287513384199,7.0,16.00728751339193
5,741.0,429.24,951.92,951.8634033295793,0.056596670420617556,92.0,86.34033295793051
3,224.0,358.77,406.36,406.4055694709783,0.045569470978307436,36.0,40.556947097829834
3,712.0,512.23,751.16,751.2307894178778,0.07078941787779058,16.0,23.07894178778224
12,218.0,901.03,1371.86,1371.94347369484,0.083473694839995,86.0,94.34736948399222
6,373.0,587.38,956.61,956.5322048001154,0.0777951998845765,61.0,53.22048001154326
8,562.0,2479.33,1478.31,1478.4648734487282,0.15487344872826725,31.0,46.48734487281763
5,132.0,2387.03,1454.05,1454.2132599122485,0.16325991224857717,5.0,21.325991224846803
3,98.0,871.46,866.05,866.0845535546616,0.034553554661670205,5.0,8.45535546616884
14,545.0,1206.76,1977.89,1977.8082298812092,0.08177011879092788,89.0,80.82298812092631
1,869.0,1498.88,1398.94,1398.859775847356,0.08022415264395022,94.0,85.9775847356068
2,875.0,393.25,640.56,640.6403509970472,0.080350997047276,55.999999999992724,64.03509970472078
8,888.0,2296.07,1718.71,1718.8845102467799,0.17451024677984606,71.0,88.45102467798279
1,716.0,1396.41,1376.59,1376.5046507359102,0.08534926408970023,59.0,50.46507359101088
8,1025.0,1031.33,2214.64,2214.468753710514,0.17124628948567988,64.0,46.875371051428374
9,1064.0,2016.76,1810.94,1810.7148233934042,0.22517660659582361,94.0,71.48233934043674
4,463.0,1963.41,1607.34,1607.0857615336458,0.25423846635408154,34.0,8.57615336458548
1,678.0,1478.57,1370.31,1370.3635447664346,0.05354476643469752,31.0,36.354476643464295
1,436.0,1358.14,1154.03,1154.1809072309302,0.15090723093021552,3.0,18.090723093017004
5,586.0,2135.36,1661.61,1661.5317264888022,0.07827351119772175,61.0,53.17264888022328
1,797.0,126.8,543.18,543.1139840637678,0.06601593623213375,17.999999999992724,11.39840637677844
14,481.0,939.99,877.17,877.2677778200662,0.09777782006619873,17.0,26.777782006611233
7,172.0,1486.86,1557.94,1557.8407238707255,0.0992761292745854,94.0,84.07238707254874
10,1192.0,23.47,1157.87,1157.9469127456653,0.07691274566536777,86.99999999998545,94.69127456653223
7,981.0,658.85,1351.69,1351.8355538979833,0.14555389798329088,69.0,83.55538979833364
10,692.0,1671.71,1701.23,1701.065257174263,0.16474282573699384,23.0,6.525717426295159
13,710.0,2223.86,1979.83,1979.68145433231,0.14854566768985933,83.0,68.14543323099497
12,380.0,1526.79,1787.41,1787.2626682210855,0.14733177891457672,41.0,26.266822108562337
3,133.0,1728.5,1373.4,1373.2706191300404,0.12938086995973208,40.0,27.06191300402861
4,730.0,799.25,1250.66,1250.6150144952367,0.04498550476341734,66.00000000001455,61.50144952366827
12,1070.0,1055.51,2030.76,2030.8780651626503,0.11806516265028222,76.0,87.80651626503095
8,1185.0,554.98,1545.67,1545.5830781796344,0.0869218203656601,67.0,58.30781796344672
11,456.0,2223.72,1600.1,1600.16185607982,0.06185607982001784,10.0,16.185607981984504
12,85.0,1056.43,1466.31,1466.3745493378576,0.06454933785767025,31.0,37.45493378577521
2,543.0,103.37,544.12,544.0562508573628,0.06374914263722076,12.0,5.625085736275651
6,367.0,1947.68,1606.76,1606.8572715629844,0.09727156298436057,76.0,85.72715629843879
1,481.0,1792.17,1215.84,1215.7641471811858,0.0758528188141554,83.99999999998545,76.41471811858355
5,233.0,1862.04,1562.23,1562.0113373482038,0.21866265179619404,23.0,1.1337348203815054
1,45.0,1070.22,922.69,922.7156164021432,0.02561640214310046,69.0,71.5616402143205
5,152.0,2444.81,1523.75,1523.6681672193442,0.08183278065575905,75.0,66.81672193441773
7,344.0,1242.05,1514.4,1514.7445902776315,0.34459027763136874,40.0,74.45902776313596
5,320.0,1584.55,1584.73,1584.5063324884622,0.22366751153776931,73.0,50.63324884622125
9,989.0,378.12,1193.72,1193.759651121647,0.03965112164701168,72.0,75.9651121647039
10,57.0,936.89,1237.07,1237.1573543875534,0.08735438755343239,7.0,15.735438755335053
12,342.0,2253.61,1659.5,1659.5997044679668,0.09970446796683063,50.0,59.970446796680335
2,983.0,2109.93,1519.98,1520.119918398587,0.13991839858704225,98.0,11.991839858703315
10,886.0,1990.03,1749.93,1750.0524538121058,0.12245381210573214,93.0,5.2453812105813995
10,5.0,836.86,1116.56,1116.5734608063951,0.01346080639518732,56.0,57.346080639516
3,80.0,517.54,457.49,457.59735380761475,0.10735380761474289,49.0,59.735380761478154
8,482.0,1411.49,631.81,632.1526713875495,0.34267138754955795,80.99999999999272,15.267138754948974
4,11.0,312.01,426.22,426.14506306320703,0.0749369367929944,22.0,14.506306320705335
13,632.0,268.91,1396.28,1396.2023855125979,0.07761448740211563,28.0,20.238551259797532
8,323.0,46.48,703.45,703.4956143331065,0.04561433310641405,45.0,49.56143331064959
11,527.0,1550.32,1806.06,1806.0862477627845,0.0262477627845783,6.0,8.624776278447825
5,948.0,898.6,1499.68,1499.624764585672,0.05523541432808088,68.0,62.47645856719464
5,504.0,1502.63,1628.66,1628.4233621776432,0.23663782235689723,66.0,42.33621776432847
10,793.0,1422.29,2007.62,2007.354183896785,0.26581610321500193,62.0,35.41838967849617
13,32.0,232.43,805.12,805.0851540405112,0.034845959488848166,12.0,8.515404051111545
9,768.0,1815.6,1666.18,1666.3049242727336,0.12492427273355133,18.0,30.49242727336241
9,994.0,1742.62,1849.58,1849.452825308242,0.12717469175800034,58.0,45.28253082418814
1,1105.0,1432.3,1387.17,1387.1977033019157,0.02770330191560788,17.0,19.770330191560788
12,178.0,507.59,907.19,907.2229141200678,0.03291412006774408,19.0,22.29141200677259
10,472.0,431.95,924.65,924.6087383002742,0.041261699725737344,65.0,60.873830027427175
5,716.0,1111.23,1492.08,1492.367129932094,0.2871299320941034,8.0,36.71299320939579
10,872.0,2191.27,1776.62,1776.4451727501248,0.17482724987507936,62.0,44.5172750124766
12,211.0,749.56,1285.23,1285.176115296372,0.05388470362800035,23.0,17.611529637200874
4,199.0,1310.01,1400.57,1400.5012485895645,0.06875141043542499,57.0,50.12485895646387
2,1029.0,1702.6,1577.55,1577.4096566778492,0.14034332215078393,55.0,40.96566778491251
10,643.0,2263.77,1685.92,1685.7770597967715,0.1429402032285907,92.0,77.70597967715003
10,797.0,1706.73,1724.42,1724.8378095892124,0.41780958921231104,42.0,83.78095892124111
12,657.0,322.5,1113.16,1113.2942004849704,0.13420048497027892,16.000000000014552,29.420048497035168
8,177.0,486.06,751.58,751.5489414110992,0.031058588900805262,58.0,54.8941411099222
2,222.0,456.24,437.4,437.2769283237585,0.12307167624146587,40.0,27.6928323758475
3,555.0,2342.76,1458.63,1458.6178884885107,0.012111511489365512,63.0,61.78884885107982
2,785.0,1964.63,1522.76,1522.7035248347454,0.056475165254596504,76.0,70.35248347453307
5,104.0,281.67,464.68,464.87286567137653,0.19286567137652355,68.0,87.2865671376494
1,673.0,2026.16,1372.83,1372.8711167089732,0.04111670897327713,83.0,87.11167089731316
10,877.0,1711.12,1897.37,1897.119231631938,0.2507683680619266,37.0,11.923163193801884
1,250.0,1300.17,1145.33,1145.2937228590433,0.036277140956599396,33.0,29.372285904333694
1,467.0,296.49,221.23,221.34291936978872,0.11291936978872741,23.0,34.2919369788724
11,1106.0,2250.54,2050.62,2050.5295209148867,0.09047908511320202,62.0,52.952091488667065
14,865.0,2497.16,1885.87,1885.833970733474,0.036029266525929415,87.0,83.39707334738341
8,107.0,2450.89,1468.19,1468.2681516369958,0.07815163699569894,19.0,26.8151636995608
8,80.0,1092.18,1365.73,1365.6252951430945,0.10470485690552778,73.0,62.52951430945541
8,945.0,766.98,1625.53,1625.579763302207,0.04976330220711134,53.0,57.97633022069931
13,1140.0,1607.8,2214.64,2214.5805598129214,0.059440187078507734,64.0,58.0559812921274
2,636.0,1438.19,1435.96,1435.7659550220799,0.19404497792015718,96.0,76.59550220798701
14,865.0,1422.11,1921.18,1921.2695563340772,0.08955633407708774,18.0,26.955633407720597
12,482.0,1710.47,1746.74,1746.9085660415358,0.16856604153576882,74.0,90.85660415358143
2,68.0,756.61,648.53,648.443540157773,0.08645984222698644,53.0,44.35401577729499
14,1001.0,1647.24,2080.0,2079.9629987730673,0.037001226932716236,0.0,96.29987730673747
1,547.0,573.6,616.27,616.2393903624188,0.03060963758116486,27.0,23.939036241878057
10,5.0,1338.9,1610.25,1610.1988436705699,0.051156329430114056,25.0,19.88436705697677
3,1158.0,1107.4,1361.3,1361.4552308729014,0.15523087290148396,30.0,45.52308729014476
1,993.0,1143.58,1328.85,1328.9050347026675,0.055034702667626334,85.0,90.50347026676172
6,378.0,837.63,1215.96,1215.9073666337654,0.05263336623465875,96.0,90.73666337653412
11,1156.0,2231.86,1988.56,1988.5861864480598,0.02618644805988879,56.0,58.61864480597433
5,1050.0,882.86,1430.04,1430.1554552397588,0.11545523975883043,4.0,15.5455239758885
8,836.0,735.52,1606.63,1606.5771238809784,0.05287611902167555,63.0,57.712388097832445
11,654.0,1516.42,1870.43,1870.5931384461214,0.16313844612136563,43.0,59.3138446121302
8,633.0,1308.36,1639.12,1638.9853927480688,0.1346072519311292,12.0,98.53927480688435
12,713.0,1642.01,1873.19,1873.2820662900826,0.0920662900825846,19.0,28.20662900825846
5,96.0,1105.47,1312.16,1312.227169912574,0.06716991257394511,16.0,22.716991257388145
7,1054.0,576.47,1344.18,1344.1949897755278,0.014989775527737947,18.0,19.49897755277925
12,495.0,1948.13,1831.92,1831.7345420753782,0.18545792462191457,92.0,73.45420753781218
1,1068.0,2011.28,1421.45,1421.4806587968815,0.030658796881425587,45.0,48.065879688132554
7,1000.0,1620.46,1971.23,1971.3654540392974,0.1354540392974286,23.0,36.54540392974741
13,855.0,1798.75,1951.77,1951.7875359212817,0.01753592128170567,77.0,78.75359212816693
8,544.0,1279.51,1483.77,1483.9306416132094,0.16064161320946369,77.0,93.06416132094455
11,816.0,544.99,1077.12,1077.2800892618686,0.16008926186873396,11.999999999985448,28.008926186856115
5,1080.0,2383.82,1664.76,1664.8275598287246,0.06755982872459754,76.0,82.75598287244793
8,1124.0,1908.69,1833.27,1833.1594699911345,0.11053000886545306,27.0,15.946999113453785
3,29.0,1632.85,1269.1,1269.1398457369708,0.0398457369708467,9.999999999985448,13.984573697074666
6,470.0,2235.72,1628.6,1628.7363593527346,0.13635935273464383,60.0,73.63593527345802
7,287.0,2293.5,1558.09,1557.9614167071236,0.12858329287632841,9.0,96.14167071235715
4,72.0,1367.29,1302.97,1302.9978469968373,0.02784699683729741,97.0,99.78469968373247
6,344.0,233.31,800.18,800.1949177689061,0.01491776890611618,18.0,19.491776890601614
8,801.0,1241.21,1780.65,1780.6890385127497,0.0390385127495847,65.0,68.90385127495392
5,629.0,484.34,1029.87,1029.7732621400414,0.09673785995846629,86.99999999998545,77.32621400414791
11,327.0,961.08,1356.46,1356.572066460409,0.1120664604088688,46.0,57.206646040896885
14,94.0,105.94,1180.63,1180.5861692678995,0.043830732100559544,63.00000000001455,58.61692678995314
4,1113.0,2103.82,1695.08,1694.9303511422963,0.14964885770359615,8.0,93.03511422962765
14,267.0,2090.21,1968.4,1968.3042259348572,0.09577406514290487,40.0,30.422593485709513
10,625.0,519.94,1229.41,1229.3908630311935,0.01913696880660609,41.00000000001455,39.08630311934394
11,398.0,723.39,1154.77,1154.7418229949767,0.0281770050232808,77.0,74.18229949766828
14,68.0,438.96,866.76,866.7483445546058,0.011655445394239905,76.0,74.83445546057192
3,769.0,2497.93,1587.8,1587.7361241803349,0.0638758196650997,80.0,73.61241803347366
13,694.0,1054.31,1815.02,1814.9940523779708,0.025947622029207196,2.0,99.40523779706564
12,1088.0,1977.91,1883.21,1883.2691819544957,0.05918195449567065,21.0,26.918195449572522
9,101.0,950.23,1281.64,1281.746593783878,0.10659378387799734,64.00000000001455,74.65937838780519
1,170.0,2452.85,1209.08,1209.111583304952,0.031583304952164326,8.0,11.158330495207338
12,1135.0,475.95,1447.39,1447.3764502758488,0.01354972415128941,39.0,37.64502758489107
3,1109.0,2092.26,1436.66,1436.7771220499671,0.11712204996706532,66.0,77.71220499672927
7,753.0,358.13,1084.79,1084.7616116843815,0.02838831561848565,79.0,76.16116843814962
2,521.0,467.19,667.85,667.7349871222041,0.11501287779594804,85.0,73.49871222040383
12,1003.0,983.23,1996.18,1996.2346472288273,0.05464722882720707,18.0,23.464722882723436
14,646.0,2418.19,1931.21,1931.1813371795633,0.028662820436693437,21.0,18.13371795634157
14,1153.0,346.58,1292.93,1292.9455485516492,0.015548551649089859,93.0,94.55485516491171
4,18.0,289.06,380.88,380.93552910740794,0.05552910740794914,88.0,93.55291074079287
13,1167.0,1074.36,2197.33,2197.2538329015356,0.07616709846433878,33.0,25.38329015354975
1,1113.0,1536.0,1403.6,1403.663164262305,0.06316426230500838,60.0,66.3164262304781
6,930.0,1907.95,1788.75,1788.957028457965,0.2070284579649524,75.0,95.70284579650615
5,714.0,617.72,1164.2,1164.1208534099972,0.07914659000289248,20.0,12.085340999721666
7,256.0,2180.53,1548.87,1549.0533762278635,0.18337622786361862,87.0,5.33762278634822
